70	20
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	16	59	0	30	9	93	12	17	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	0	14	19	1	17	58	15	1	5	69	10	58	13	40	14	59	6	66	7	29	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-2	17	9	81	10	72	16	70	5	67	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	4	2	15	44	10	75	3	1	17	18	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	11	72	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-13	42	6	81	7	89	11	60	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-5	2	9	4	3	65	16	20	8	56	11	46	2	36	6	33	14	56	10	13	17	50	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-2	26	16	90	11	66	0	56	12	47	3	95	1	39	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-6	7	16	33	14	21	17	35	10	62	5	61	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	5	45	3	47	12	71	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-18	40	14	85	0	84	19	93	2	65	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-6	20	4	7	16	63	15	33	8	26	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-8	23	16	82	6	33	7	94	11	42	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-18	79	5	1	1	20	16	96	19	62	3	62	7	70	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-18	32	12	69	6	25	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	8	46	14	35	4	63	0	72	19	46	13	22	3	73	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	10	14	4	80	6	75	19	18	1	81	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-2	22	0	67	19	44	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-3	68	16	32	11	40	10	11	12	75	13	97	2	51	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	0	50	17	12	12	39	19	92	1	54	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	15	55	13	44	9	24	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-18	90	1	8	7	83	10	10	5	61	0	69	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	14	65	9	44	3	40	8	83	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	2	39	4	42	6	16	8	48	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-3	82	9	53	13	5	10	75	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	19	35	17	69	8	2	5	56	16	51	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	7	5	10	46	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-5	44	2	54	15	52	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-15	90	3	45	10	35	1	54	19	27	7	23	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	6	74	1	11	13	89	8	89	14	66	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-8	92	16	23	5	25	4	23	18	57	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-5	50	10	98	14	57	18	43	9	72	11	35	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-15	95	16	13	19	97	7	46	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-9	82	11	82	19	52	1	82	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-9	8	16	65	7	67	6	84	13	42	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-8	4	11	3	14	4	9	96	16	53	13	14	15	80	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-5	7	18	43	4	86	0	1	10	93	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	1	29	19	60	14	71	17	27	8	48	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	18	58	4	43	10	75	3	10	13	70	14	38	6	28	17	2	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-4	23	9	82	14	30	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-18	17	14	3	3	83	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	9	28	13	7	12	30	0	28	11	13	4	27	1	42	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	13	49	5	6	2	64	6	18	8	2	17	6	16	91	1	37	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	0	81	19	96	14	30	10	9	
