11	10
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	6	15	7	29	9	87	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-7	52	9	60	8	30	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	7	7	8	98	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	9	47	6	36	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-5	7	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	5	7	6	76	8	57	9	76	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-6	58	7	81	8	96	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	3	40	9	64	6	32	8	45	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-7	95	9	51	5	47	
7	79	3	90	6	36	2	8	5	8	0	46	8	57	9	64	1	65	4	65	
