31	20
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-18	152	14	194	17	99	11	177	8	4	15	38	6	58	16	162	3	75	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-3	52	5	159	19	89	1	139	10	71	8	129	11	135	15	21	2	43	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	9	41	12	5	18	55	2	71	15	118	17	108	4	84	3	8	5	91	8	26	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-3	50	19	99	10	100	1	48	2	101	11	76	0	169	7	169	17	42	8	193	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-11	126	13	44	19	161	17	156	5	172	18	101	4	95	1	161	10	11	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	17	33	19	24	8	125	1	71	0	139	3	143	18	64	5	63	6	15	12	125	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-11	140	13	65	18	58	5	24	19	58	8	119	6	124	7	3	4	19	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-18	65	4	154	2	17	16	37	7	150	10	30	5	75	14	106	3	64	8	36	19	96	0	58	1	193	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	18	63	12	16	13	93	4	159	5	167	0	131	9	36	10	115	19	79	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	13	52	15	72	7	92	2	26	16	168	9	145	10	77	5	86	19	48	6	192	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-17	23	12	80	1	38	8	49	5	36	7	162	14	95	11	96	15	87	6	102	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	16	36	2	53	17	129	1	16	0	15	18	187	14	70	7	44	4	119	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-9	118	15	92	7	172	13	135	16	150	19	104	4	122	0	103	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	3	6	11	3	12	161	4	7	16	191	6	25	0	26	14	18	2	181	13	73	17	26	9	5	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	5	151	8	86	16	119	1	55	15	192	2	42	9	147	7	172	14	74	19	131	11	34	17	78	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-11	117	13	57	0	125	3	51	6	197	15	136	4	8	9	41	12	87	1	100	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-9	97	17	158	0	110	1	10	12	113	18	1	10	124	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	7	99	6	135	10	158	9	180	11	173	19	15	15	143	8	97	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	11	15	0	22	1	68	8	176	3	104	14	111	15	84	7	135	16	111	13	106	5	23	17	71	18	32	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-5	15	8	24	12	111	9	7	16	55	3	132	13	166	18	25	19	143	1	144	6	47	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	14	25	12	151	10	84	5	123	11	124	18	16	8	49	0	193	15	3	3	139	2	179	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-11	105	13	103	18	98	4	121	1	182	9	191	6	139	2	74	15	91	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-7	12	15	65	4	88	19	68	13	23	11	124	9	24	5	14	18	154	6	61	0	179	10	46	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-5	116	3	150	4	16	18	72	14	23	19	102	0	18	15	74	1	124	17	182	13	55	9	171	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	15	80	11	117	2	28	7	198	0	93	9	22	4	58	17	115	19	200	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-11	92	12	167	2	69	4	120	19	184	14	65	15	124	5	54	17	148	3	88	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	0	25	8	39	17	167	16	125	18	92	12	109	7	47	10	195	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	2	11	18	25	8	153	12	41	14	41	0	187	3	112	7	34	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-14	129	11	73	5	175	12	112	8	121	7	8	19	164	6	130	15	197	10	24	17	25	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-14	91	5	115	2	37	15	46	13	176	18	118	11	7	10	160	17	139	1	190	8	87	6	52	
19	158	6	89	11	193	12	184	14	200	18	129	7	5	4	199	3	74	0	58	17	66	5	150	2	4	13	51	8	65	9	99	10	154	15	189	1	196	16	184	
