20	10
-10	0	-10	0	-10	0	-9	16	4	21	6	71	0	53	8	52	1	21	7	26	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	6	77	5	98	4	55	7	66	
-10	0	-10	0	-10	0	-10	0	-10	0	-9	79	8	62	5	37	2	64	7	43	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-6	41	9	83	0	93	
-10	0	-10	0	-10	0	-10	0	-3	17	0	44	7	43	6	75	1	49	5	25	
-10	0	-10	0	-10	0	-9	10	2	35	1	7	5	28	4	61	0	95	3	76	
-10	0	-10	0	-10	0	-10	0	0	32	8	50	6	52	7	27	2	59	1	91	
-10	0	-10	0	-10	0	-10	0	-10	0	7	71	0	87	3	41	9	43	8	14	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-8	66	6	89	9	42	4	33	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	8	9	0	69	7	45	4	96	
-10	0	-10	0	-10	0	-10	0	9	11	8	81	5	76	3	87	7	32	6	18	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	2	7	1	72	8	90	7	86	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-3	48	0	42	1	46	2	17	
-10	0	-10	0	-10	0	-10	0	-10	0	3	3	5	28	6	63	4	94	7	98	
-10	0	-10	0	-10	0	-10	0	-10	0	-8	79	1	41	9	72	7	18	0	75	
3	15	4	68	6	89	1	68	2	46	5	17	9	97	0	56	7	7	8	39	
9	65	2	70	5	26	3	50	7	87	0	58	8	50	4	13	6	67	1	89	
2	51	9	29	1	52	8	71	3	34	4	31	7	74	5	75	6	5	0	18	
2	86	3	76	5	16	9	7	0	43	6	35	4	5	7	54	8	66	1	8	
8	98	7	1	1	9	9	68	2	32	5	53	3	1	4	15	0	32	6	8	

