35	20
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	9	149	4	156	19	13	18	152	14	194	17	99	11	177	8	4	15	38	6	58	16	162	3	75	
-20	0	-20	0	-20	0	-20	0	-20	0	6	197	9	191	18	93	13	87	7	100	16	15	3	52	5	159	19	89	1	139	10	71	8	129	11	135	15	21	2	43	
-20	0	-20	0	10	123	11	181	13	87	16	11	19	105	6	22	14	179	7	96	9	172	12	5	18	55	2	71	15	118	17	108	4	84	3	8	5	91	8	26	
-20	0	-20	0	-20	0	-12	86	18	101	14	22	13	8	16	83	15	20	5	84	3	50	19	99	10	100	1	48	2	101	11	76	0	169	7	169	17	42	8	193	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	14	55	0	2	6	129	16	150	11	126	13	44	19	161	17	156	5	172	18	101	4	95	1	161	10	11	
-20	0	-20	0	-20	0	-20	0	-20	0	-16	122	11	185	7	15	15	108	9	44	17	99	19	24	8	125	1	71	0	139	3	143	18	64	5	63	6	15	12	125	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	0	177	14	161	9	87	16	111	1	100	11	140	13	65	18	58	5	24	19	58	8	119	6	124	7	3	4	19	
-20	0	-20	0	-20	0	-20	0	-12	149	15	154	11	174	18	65	4	154	2	17	16	37	7	150	10	30	5	75	14	106	3	64	8	36	19	96	0	58	1	193	
-20	0	-20	0	-20	0	-20	0	-20	0	-1	130	15	87	3	162	14	105	6	200	17	103	18	164	12	16	13	93	4	159	5	167	0	131	9	36	10	115	19	79	
-20	0	-20	0	-20	0	-20	0	-20	0	11	105	4	79	14	74	3	148	17	31	13	118	15	72	7	92	2	26	16	168	9	145	10	77	5	86	19	48	6	192	
-20	0	-20	0	-20	0	-20	0	-20	0	0	132	3	7	9	198	4	159	19	55	17	23	12	80	1	38	8	49	5	36	7	162	14	95	11	96	15	87	6	102	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-9	42	8	138	3	107	10	153	15	113	16	36	2	53	17	129	1	16	0	15	18	187	14	70	7	44	4	119	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	18	64	14	70	11	190	10	103	2	58	17	12	9	118	15	92	7	172	13	135	16	150	19	104	4	122	0	103	
-20	0	-20	0	-20	0	-20	0	-20	0	1	35	15	176	10	179	3	159	11	3	12	161	4	7	16	191	6	25	0	26	14	18	2	181	13	73	17	26	9	5	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-12	105	10	79	5	165	8	86	16	119	1	55	15	192	2	42	9	147	7	172	14	74	19	131	11	34	17	78	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-10	54	8	23	7	198	11	117	13	57	0	125	3	51	6	197	15	136	4	8	9	41	12	87	1	100	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	13	102	5	174	2	191	19	82	6	93	4	17	9	97	17	158	0	110	1	10	12	113	18	1	10	124	
-20	0	-20	0	-20	0	-20	0	-20	0	16	22	12	56	17	143	3	109	2	25	18	181	14	72	7	191	6	135	10	158	9	180	11	173	19	15	15	143	8	97	
-20	0	-20	0	-20	0	-12	122	9	41	19	89	4	1	11	113	0	22	1	68	8	176	3	104	14	111	15	84	7	135	16	111	13	106	5	23	17	71	18	32	
-20	0	-20	0	-20	0	-20	0	0	32	15	73	4	130	11	100	14	69	5	15	8	24	12	111	9	7	16	55	3	132	13	166	18	25	19	143	1	144	6	47	
-20	0	-20	0	-20	0	-20	0	7	4	6	171	19	77	13	107	4	159	14	117	12	151	10	84	5	123	11	124	18	16	8	49	0	193	15	3	3	139	2	179	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-16	134	14	88	7	90	5	119	12	9	11	105	13	103	18	98	4	121	1	182	9	191	6	139	2	74	15	91	
-20	0	-20	0	-20	0	-20	0	-20	0	-1	44	16	137	12	141	7	12	15	65	4	88	19	68	13	23	11	124	9	24	5	14	18	154	6	61	0	179	10	46	
-20	0	-20	0	-20	0	-20	0	-12	103	8	168	7	19	2	93	5	116	3	150	4	16	18	72	14	23	19	102	0	18	15	74	1	124	17	182	13	55	9	171	
-20	0	-20	0	-20	0	-20	0	-20	0	12	148	8	154	10	45	18	178	13	147	5	175	15	80	11	117	2	28	7	198	0	93	9	22	4	58	17	115	19	200	
-20	0	-20	0	-20	0	-20	0	-10	11	13	96	18	53	8	63	0	2	7	48	11	92	12	167	2	69	4	120	19	184	14	65	15	124	5	54	17	148	3	88	
-20	0	-20	0	-20	0	-20	0	-20	0	-14	17	2	70	3	189	5	177	9	48	1	4	19	11	0	35	8	39	17	167	16	125	18	92	12	109	7	47	10	195	
-20	0	-20	0	-20	0	-20	0	19	52	11	6	6	101	5	169	16	122	1	153	15	95	4	92	2	21	18	25	8	153	12	41	14	41	0	187	3	112	7	34	
-20	0	-20	0	-20	0	-20	0	-20	0	4	72	1	133	2	111	18	86	14	129	11	73	5	175	12	112	8	121	7	8	19	164	6	130	15	197	10	24	17	25	
-20	0	-20	0	-20	0	-20	0	-7	120	3	52	12	71	19	183	14	91	5	115	2	37	15	46	13	176	18	118	11	7	10	160	17	139	1	190	8	87	6	52	
19	158	6	89	11	193	12	184	14	200	18	129	7	5	4	199	3	74	0	58	17	66	5	150	2	4	13	51	8	65	9	99	10	154	15	189	1	196	16	184	
16	177	18	184	11	91	1	149	15	43	4	94	17	31	14	11	10	5	19	74	0	64	8	45	6	136	12	51	3	115	9	101	13	87	7	56	2	94	5	185	
8	16	2	90	14	22	7	90	3	193	11	44	12	115	0	85	6	140	1	55	17	155	4	73	16	62	13	97	9	6	18	168	10	147	15	2	19	162	5	81	
4	124	15	156	19	49	9	88	5	21	2	107	17	114	13	192	7	55	18	140	1	84	3	44	0	71	10	159	8	120	16	87	6	24	14	119	12	51	11	43	
3	83	4	182	2	128	10	175	12	187	15	39	1	52	11	113	6	76	19	187	0	23	14	152	5	127	13	61	7	137	8	111	16	192	18	96	9	73	17	179	
