13	10
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	6	15	7	29	9	87	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-7	52	9	60	8	30	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	7	7	8	98	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	9	47	6	36	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-5	7	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	5	7	6	76	8	57	9	76	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-6	58	7	81	8	96	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	3	40	9	64	6	32	8	45	
-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-10	0	-7	95	9	51	5	47	
7	79	3	90	6	36	2	8	5	8	0	46	8	57	9	64	1	65	4	65	
0	87	5	23	2	90	3	74	8	79	9	76	1	49	7	4	6	42	4	74	
8	96	5	97	0	75	6	92	2	6	3	20	1	93	9	35	7	36	4	34	
